Title,Source,File_path,IMDb_id
"""the bourne identity""",walker,../data/walker2015_scene_diag/dialogs/Adventure/bourneidentitythe_dialog.txt,0258463
the bourne ultimatum,walker,../data/walker2015_scene_diag/dialogs/Adventure/bourneultimatumthe_dialog.txt,0440963
the brothers bloom,walker,../data/walker2015_scene_diag/dialogs/Adventure/brothersbloomthe_dialog.txt,0844286
cars 2,walker,../data/walker2015_scene_diag/dialogs/Adventure/cars2_dialog.txt,1216475
cast away,walker,../data/walker2015_scene_diag/dialogs/Adventure/castaway_dialog.txt,
,walker,../data/walker2015_scene_diag/dialogs/Adventure/chroniclesofnarniathelionthewitchandthewardrobe_dialog.txt,
,walker,../data/walker2015_scene_diag/dialogs/Adventure/cirquedufreakthevampiresassistant_dialog.txt,
clash of the titans,walker,../data/walker2015_scene_diag/dialogs/Adventure/clashofthetitans_dialog.txt,0800320
cliffhanger,walker,../data/walker2015_scene_diag/dialogs/Adventure/cliffhanger_dialog.txt,0106582
conan the barbarian,walker,../data/walker2015_scene_diag/dialogs/Adventure/conanthebarbarian_dialog.txt,0816462
coraline,walker,../data/walker2015_scene_diag/dialogs/Adventure/coraline_dialog.txt,0327597
the croods,walker,../data/walker2015_scene_diag/dialogs/Adventure/croodsthe_dialog.txt,0481499
"crouching tiger, hidden dragon",walker,../data/walker2015_scene_diag/dialogs/Adventure/crouchingtigerhiddendragon_dialog.txt,0190332
dances with wolves,walker,../data/walker2015_scene_diag/dialogs/Adventure/danceswithwolves_dialog.txt,0099348
despicable me 2,walker,../data/walker2015_scene_diag/dialogs/Adventure/despicableme2_dialog.txt,1690953
detroit rock city,walker,../data/walker2015_scene_diag/dialogs/Adventure/detroitrockcity_dialog.txt,0165710
django unchained,walker,../data/walker2015_scene_diag/dialogs/Adventure/djangounchained_dialog.txt,1853728
dogma,walker,../data/walker2015_scene_diag/dialogs/Adventure/dogma_dialog.txt,0120655
"""dragonslayer""",walker,../data/walker2015_scene_diag/dialogs/Adventure/dragonslayer_dialog.txt,0082288
